airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Indigo,6E-5376,Mumbai,Late_Night,one,Morning,Delhi,Economy,8.83,37,2986
Indigo,6.00E-168,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,37,3108
AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Delhi,Economy,13.42,37,3279
SpiceJet,SG-276,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.75,37,3342
SpiceJet,SG-4417,Mumbai,Evening,one,Morning,Delhi,Economy,14.83,37,3342
Air_India,AI-611,Mumbai,Morning,one,Night,Delhi,Economy,10.42,37,3489
Indigo,6E-5376,Mumbai,Late_Night,one,Early_Morning,Delhi,Economy,7.17,37,3528
Indigo,6E-5376,Mumbai,Late_Night,one,Morning,Delhi,Economy,10.33,37,3528
Indigo,6E-5382,Mumbai,Evening,one,Night,Delhi,Economy,5.83,37,3536
Indigo,6E-5386,Mumbai,Evening,one,Late_Night,Delhi,Economy,5.08,37,3729
Indigo,6E-6222,Mumbai,Morning,one,Afternoon,Delhi,Economy,4.25,37,3755
Indigo,6E-6222,Mumbai,Morning,one,Evening,Delhi,Economy,8.17,37,3755
Air_India,AI-611,Mumbai,Morning,one,Morning,Delhi,Economy,21.33,37,3762
Indigo,6.00E-176,Mumbai,Afternoon,one,Night,Delhi,Economy,6.25,37,4123
Air_India,AI-615,Mumbai,Early_Morning,one,Evening,Delhi,Economy,12.75,37,3819
Air_India,AI-619,Mumbai,Night,one,Morning,Delhi,Economy,12.75,37,3819
Air_India,AI-615,Mumbai,Early_Morning,one,Night,Delhi,Economy,17.25,37,3819
Air_India,AI-615,Mumbai,Early_Morning,one,Morning,Delhi,Economy,27.25,37,3819
Indigo,6.00E-296,Mumbai,Night,one,Late_Night,Delhi,Economy,4.08,37,3935
Indigo,6E-5392,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.83,37,3935
Indigo,6E-6182,Mumbai,Early_Morning,one,Evening,Delhi,Economy,9.42,37,3947
SpiceJet,SG-343,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,37,3965
Indigo,6E-5372,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.33,37,4043
Indigo,6E-939,Mumbai,Morning,one,Evening,Delhi,Economy,7.83,37,4043
Air_India,AI-631,Mumbai,Evening,one,Afternoon,Delhi,Economy,20.58,37,4149
Indigo,6E-5392,Mumbai,Evening,one,Night,Delhi,Economy,4.5,37,4151
Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,7.67,37,4158
Air_India,AI-629,Mumbai,Evening,one,Morning,Delhi,Economy,15.25,37,4221
Air_India,AI-615,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,8.08,37,4239
Air_India,AI-619,Mumbai,Night,one,Afternoon,Delhi,Economy,17.58,37,4239
Air_India,AI-619,Mumbai,Night,one,Evening,Delhi,Economy,22.25,37,4239
Air_India,AI-619,Mumbai,Night,one,Night,Delhi,Economy,26.75,37,4239
Indigo,6E-6234,Mumbai,Afternoon,one,Evening,Delhi,Economy,3.83,37,4342
AirAsia,I5-767,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,37,4447
SpiceJet,SG-349,Mumbai,Afternoon,one,Evening,Delhi,Economy,4.75,37,4569
Air_India,AI-671,Mumbai,Morning,one,Morning,Delhi,Economy,23.83,37,4578
Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Delhi,Economy,27.5,37,4578
Air_India,AI-627,Mumbai,Early_Morning,one,Morning,Delhi,Economy,5.33,37,4799
Air_India,AI-669,Mumbai,Morning,one,Night,Delhi,Economy,11.92,37,5014
Air_India,AI-671,Mumbai,Morning,one,Evening,Delhi,Economy,10.83,37,5103
Air_India,AI-570,Mumbai,Early_Morning,one,Evening,Delhi,Economy,14.5,37,5103
Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Economy,13.42,37,5219
Air_India,AI-637,Mumbai,Evening,one,Night,Delhi,Economy,5.33,37,5250
Air_India,AI-675,Mumbai,Early_Morning,one,Night,Delhi,Economy,16.83,37,5269
Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Economy,28,37,5495
Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Economy,11.08,37,5749
SpiceJet,SG-2697,Mumbai,Night,one,Night,Delhi,Economy,25.92,37,5833
Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,Economy,11,37,5840
Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Economy,12.5,37,5859
Indigo,6E-5384,Mumbai,Morning,one,Afternoon,Delhi,Economy,6.42,37,5931
Air_India,AI-639,Mumbai,Morning,one,Afternoon,Delhi,Economy,6.42,37,6169
Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Economy,14.42,37,6169
Air_India,AI-688,Mumbai,Morning,one,Evening,Delhi,Economy,9.42,37,6191
Air_India,AI-688,Mumbai,Morning,one,Night,Delhi,Economy,12.58,37,6191
Air_India,AI-675,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,37,6215
Air_India,AI-675,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.83,37,6215
Air_India,AI-651,Mumbai,Morning,one,Evening,Delhi,Economy,9.92,37,6300
Air_India,AI-649,Mumbai,Early_Morning,one,Early_Morning,Delhi,Economy,24.67,37,6712
Air_India,AI-774,Mumbai,Night,one,Morning,Delhi,Economy,12.33,37,6744
Air_India,AI-685,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.67,37,6773
Air_India,AI-671,Mumbai,Morning,one,Night,Delhi,Economy,14.17,37,6783
Air_India,AI-679,Mumbai,Morning,one,Evening,Delhi,Economy,9.42,37,6878
Air_India,AI-695,Mumbai,Morning,one,Afternoon,Delhi,Economy,27.5,37,6993
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Economy,16,37,7413
Air_India,AI-671,Mumbai,Morning,one,Evening,Delhi,Economy,8.17,37,8580
Air_India,AI-667,Mumbai,Evening,one,Late_Night,Delhi,Economy,7.17,37,8777
Air_India,AI-683,Mumbai,Night,one,Late_Night,Delhi,Economy,6.67,37,9083
AirAsia,I5-471,Mumbai,Night,one,Morning,Delhi,Economy,11.33,37,9922
Air_India,AI-663,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,14.25,37,10343
Air_India,AI-9657,Mumbai,Evening,one,Late_Night,Delhi,Economy,8.58,37,12191
Indigo,6E-5013,Mumbai,Early_Morning,zero,Early_Morning,Delhi,Economy,2.08,38,2339
Indigo,6E-6721,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.08,38,2339
Indigo,6E-2518,Mumbai,Night,zero,Night,Delhi,Economy,2.08,38,2339
AirAsia,I5-330,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,38,2339
Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,38,2339
Indigo,6E-2172,Mumbai,Morning,zero,Morning,Delhi,Economy,2.17,38,2339
Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,38,2339
SpiceJet,SG-8702,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.42,38,2339
AirAsia,I5-631,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,38,2336
AirAsia,I5-1569,Mumbai,Night,one,Late_Night,Delhi,Economy,6,38,2336
AirAsia,I5-678,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.67,38,2336
AirAsia,I5-336,Mumbai,Night,one,Late_Night,Delhi,Economy,7.17,38,2336
AirAsia,I5-941,Mumbai,Early_Morning,one,Evening,Delhi,Economy,9.75,38,2336
AirAsia,I5-942,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,12.25,38,2336
AirAsia,I5-942,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,14.25,38,2336
Indigo,6E-574,Mumbai,Evening,zero,Night,Delhi,Economy,1.83,38,2738
Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,38,2464
Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,38,2464
Air_India,AI-809,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,38,2464
Air_India,AI-687,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.25,38,2464
Air_India,AI-888,Mumbai,Evening,zero,Night,Delhi,Economy,2.25,38,2464
Air_India,AI-867,Mumbai,Night,zero,Night,Delhi,Economy,2.25,38,2464
Air_India,AI-660,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,38,2464
Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Delhi,Economy,3.67,38,2464
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Delhi,Economy,3.75,38,2464
SpiceJet,SG-8710,Mumbai,Night,zero,Night,Delhi,Economy,2,38,2614
SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,38,2614
SpiceJet,SG-8158,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,38,2614
Indigo,6.00E-154,Mumbai,Late_Night,zero,Early_Morning,Delhi,Economy,2.08,38,2738
Indigo,6E-6004,Mumbai,Evening,zero,Night,Delhi,Economy,2.08,38,2738
Indigo,6.00E-248,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,38,2738
Indigo,6E-5017,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.17,38,2738
Indigo,6.00E-168,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,38,2738
Indigo,6E-5376,Mumbai,Late_Night,one,Morning,Delhi,Economy,8.83,38,2986
Indigo,6E-6201,Mumbai,Morning,zero,Morning,Delhi,Economy,1.92,38,3108
Indigo,6E-2077,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.17,38,3108
Indigo,6E-945,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.17,38,3108
AirAsia,I5-631,Mumbai,Morning,one,Evening,Delhi,Economy,8,38,3279
AirAsia,I5-631,Mumbai,Morning,one,Evening,Delhi,Economy,11.75,38,3279
SpiceJet,SG-276,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.75,38,3342
SpiceJet,SG-4417,Mumbai,Evening,one,Morning,Delhi,Economy,14.83,38,3342
Indigo,6E-5386,Mumbai,Evening,one,Late_Night,Delhi,Economy,5.08,38,3402
Indigo,6E-416,Mumbai,Evening,zero,Evening,Delhi,Economy,2.08,38,3424
Air_India,AI-637,Mumbai,Evening,one,Night,Delhi,Economy,26.42,38,3476
Air_India,AI-611,Mumbai,Morning,one,Night,Delhi,Economy,10.42,38,3489
Indigo,6E-5376,Mumbai,Late_Night,one,Early_Morning,Delhi,Economy,7.17,38,3528
Indigo,6E-5376,Mumbai,Late_Night,one,Morning,Delhi,Economy,10.33,38,3528
Indigo,6E-5392,Mumbai,Evening,one,Night,Delhi,Economy,4.5,38,3609
Indigo,6E-5392,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.83,38,3609
Indigo,6E-5382,Mumbai,Evening,one,Night,Delhi,Economy,5.83,38,3652
AirAsia,I5-767,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,38,3697
Air_India,AI-611,Mumbai,Morning,one,Morning,Delhi,Economy,21.33,38,3762
Air_India,AI-619,Mumbai,Night,one,Morning,Delhi,Economy,12.75,38,3819
Air_India,AI-619,Mumbai,Night,one,Afternoon,Delhi,Economy,17.58,38,3819
Air_India,AI-619,Mumbai,Night,one,Afternoon,Delhi,Economy,19,38,3819
Air_India,AI-619,Mumbai,Night,one,Evening,Delhi,Economy,22.25,38,3819
Air_India,AI-619,Mumbai,Night,one,Night,Delhi,Economy,26.75,38,3819
Air_India,AI-671,Mumbai,Morning,one,Afternoon,Delhi,Economy,28,38,3843
Indigo,6.00E-296,Mumbai,Night,one,Late_Night,Delhi,Economy,4.08,38,3849
Indigo,6E-5384,Mumbai,Morning,one,Afternoon,Delhi,Economy,6.42,38,3867
Indigo,6.00E-213,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,5.75,38,3944
Indigo,6E-6182,Mumbai,Early_Morning,one,Evening,Delhi,Economy,9.42,38,3947
Indigo,6E-5372,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.33,38,4043
SpiceJet,SG-343,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,38,4127
Air_India,AI-633,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,10.17,38,4149
Air_India,AI-671,Mumbai,Morning,one,Morning,Delhi,Economy,23.83,38,4158
Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Delhi,Economy,27.5,38,4158
Air_India,AI-629,Mumbai,Evening,one,Morning,Delhi,Economy,15.92,38,4221
Indigo,6E-6222,Mumbai,Morning,one,Afternoon,Delhi,Economy,4.25,38,4316
Indigo,6E-6222,Mumbai,Morning,one,Evening,Delhi,Economy,8.17,38,4316
Air_India,AI-627,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.67,38,4484
Indigo,6.00E-176,Mumbai,Afternoon,one,Night,Delhi,Economy,6.25,38,4631
Air_India,AI-645,Mumbai,Morning,one,Evening,Delhi,Economy,6.92,38,4768
AirAsia,I5-942,Mumbai,Afternoon,one,Night,Delhi,Economy,9.17,38,4855
AirAsia,I5-1569,Mumbai,Night,one,Morning,Delhi,Economy,11.58,38,4855
AirAsia,I5-336,Mumbai,Night,one,Morning,Delhi,Economy,12.75,38,4855
Indigo,6E-6234,Mumbai,Afternoon,one,Evening,Delhi,Economy,3.83,38,4940
Indigo,6E-5395,Mumbai,Morning,one,Evening,Delhi,Economy,8.75,38,4940
SpiceJet,SG-349,Mumbai,Afternoon,one,Evening,Delhi,Economy,4.75,38,4999
Air_India,AI-637,Mumbai,Evening,one,Night,Delhi,Economy,5.33,38,5030
Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,7.67,38,5103
Air_India,AI-671,Mumbai,Morning,one,Evening,Delhi,Economy,10.83,38,5103
Air_India,AI-671,Mumbai,Morning,one,Night,Delhi,Economy,14.17,38,5103
Air_India,AI-570,Mumbai,Early_Morning,one,Evening,Delhi,Economy,14.5,38,5103
Air_India,AI-570,Mumbai,Early_Morning,one,Night,Delhi,Economy,17.83,38,5103
Indigo,6E-939,Mumbai,Morning,one,Evening,Delhi,Economy,7.83,38,5167
Air_India,AI-655,Mumbai,Evening,one,Evening,Delhi,Economy,24.75,38,5234
Air_India,AI-675,Mumbai,Early_Morning,one,Night,Delhi,Economy,16.83,38,5269
Air_India,AI-625,Mumbai,Morning,one,Afternoon,Delhi,Economy,7.58,38,5481
Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Economy,13.42,38,5481
Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Economy,28,38,5495
Air_India,AI-695,Mumbai,Morning,one,Afternoon,Delhi,Economy,27.5,38,5623
Air_India,AI-774,Mumbai,Night,one,Morning,Delhi,Economy,12.33,38,5690
Air_India,AI-774,Mumbai,Night,one,Evening,Delhi,Economy,21.08,38,5690
SpiceJet,SG-2697,Mumbai,Night,one,Night,Delhi,Economy,25.92,38,5833
Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,Economy,11,38,5840
Air_India,AI-651,Mumbai,Morning,one,Morning,Delhi,Economy,25.08,38,5840
Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Economy,12.5,38,5859
Air_India,AI-607,Mumbai,Evening,one,Night,Delhi,Economy,7.17,38,6169
Air_India,AI-607,Mumbai,Evening,one,Morning,Delhi,Economy,16.17,38,6169
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Economy,16,38,6215
Air_India,AI-651,Mumbai,Morning,one,Evening,Delhi,Economy,9.92,38,6300
Air_India,AI-673,Mumbai,Early_Morning,one,Evening,Delhi,Economy,10.08,38,6542
Air_India,AI-679,Mumbai,Morning,one,Evening,Delhi,Economy,9.42,38,6878
Air_India,AI-675,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,38,6884
Air_India,AI-675,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.83,38,6884
Air_India,AI-669,Mumbai,Morning,one,Night,Delhi,Economy,11.92,38,7040
AirAsia,I5-471,Mumbai,Night,one,Morning,Delhi,Economy,11.33,38,7251
Air_India,AI-673,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,38,7490
Air_India,AI-673,Mumbai,Early_Morning,one,Night,Delhi,Economy,13,38,7490
Air_India,AI-683,Mumbai,Night,one,Late_Night,Delhi,Economy,6.67,38,8243
Air_India,AI-685,Mumbai,Early_Morning,one,Late_Night,Delhi,Economy,22.58,38,8243
Air_India,AI-9657,Mumbai,Evening,one,Late_Night,Delhi,Economy,8.58,38,8253
Air_India,AI-663,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,14.25,38,8558
AirAsia,I5-620,Mumbai,Early_Morning,one,Morning,Delhi,Economy,6.17,38,9922
AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Delhi,Economy,13.42,38,11550
AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Delhi,Economy,14.58,38,13840
Air_India,AI-685,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.67,38,16380
SpiceJet,SG-8710,Mumbai,Night,zero,Night,Delhi,Economy,2,39,2339
Indigo,6E-5013,Mumbai,Early_Morning,zero,Early_Morning,Delhi,Economy,2.08,39,2339
Indigo,6E-6721,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.08,39,2339
Indigo,6E-6004,Mumbai,Evening,zero,Night,Delhi,Economy,2.08,39,2339
Indigo,6E-2518,Mumbai,Night,zero,Night,Delhi,Economy,2.08,39,2339
AirAsia,I5-330,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,39,2339
Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,39,2339
Indigo,6E-2172,Mumbai,Morning,zero,Morning,Delhi,Economy,2.17,39,2339
Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,39,2339
SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,39,2339
SpiceJet,SG-8702,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,39,2339
SpiceJet,SG-8158,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,39,2339
AirAsia,I5-631,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,39,2336
AirAsia,I5-1569,Mumbai,Night,one,Late_Night,Delhi,Economy,6,39,2336
AirAsia,I5-678,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.67,39,2336
AirAsia,I5-336,Mumbai,Night,one,Late_Night,Delhi,Economy,7.17,39,2336
AirAsia,I5-631,Mumbai,Morning,one,Evening,Delhi,Economy,8,39,2336
AirAsia,I5-942,Mumbai,Afternoon,one,Night,Delhi,Economy,9.17,39,2336
AirAsia,I5-1569,Mumbai,Night,one,Morning,Delhi,Economy,11.58,39,2336
AirAsia,I5-631,Mumbai,Morning,one,Evening,Delhi,Economy,11.75,39,2336
AirAsia,I5-942,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,12.25,39,2336
AirAsia,I5-336,Mumbai,Night,one,Morning,Delhi,Economy,12.75,39,2336
AirAsia,I5-942,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,14.25,39,2336
Indigo,6E-6234,Mumbai,Afternoon,one,Evening,Delhi,Economy,3.83,39,2339
Indigo,6.00E-296,Mumbai,Night,one,Late_Night,Delhi,Economy,4.08,39,2339
Indigo,6E-6222,Mumbai,Morning,one,Afternoon,Delhi,Economy,4.25,39,2339
Indigo,6E-5372,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.33,39,2339
Indigo,6E-5392,Mumbai,Evening,one,Night,Delhi,Economy,4.5,39,2339
Indigo,6E-5386,Mumbai,Evening,one,Late_Night,Delhi,Economy,5.08,39,2339
Indigo,6E-5382,Mumbai,Evening,one,Night,Delhi,Economy,5.83,39,2339
Indigo,6E-5392,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.83,39,2339
Indigo,6E-939,Mumbai,Morning,one,Evening,Delhi,Economy,7.83,39,2339
Indigo,6E-6222,Mumbai,Morning,one,Evening,Delhi,Economy,8.17,39,2339
Indigo,6E-5395,Mumbai,Morning,one,Evening,Delhi,Economy,8.75,39,2339
Indigo,6E-6182,Mumbai,Early_Morning,one,Evening,Delhi,Economy,9.42,39,2339
Indigo,6E-574,Mumbai,Evening,zero,Night,Delhi,Economy,1.83,39,2738
Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,39,2464
Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,39,2464
Air_India,AI-809,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,39,2464
Air_India,AI-687,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.25,39,2464
Air_India,AI-888,Mumbai,Evening,zero,Night,Delhi,Economy,2.25,39,2464
Air_India,AI-867,Mumbai,Night,zero,Night,Delhi,Economy,2.25,39,2464
Air_India,AI-660,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,39,2464
Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Delhi,Economy,3.67,39,2464
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Delhi,Economy,3.75,39,2464
Indigo,6E-6201,Mumbai,Morning,zero,Morning,Delhi,Economy,1.92,39,2738
Indigo,6.00E-154,Mumbai,Late_Night,zero,Early_Morning,Delhi,Economy,2.08,39,2738
Indigo,6E-416,Mumbai,Evening,zero,Evening,Delhi,Economy,2.08,39,2738
Indigo,6.00E-248,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,39,2738
Indigo,6E-5017,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.17,39,2738
Indigo,6E-2077,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.17,39,2738
Indigo,6E-945,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.17,39,2738
Indigo,6.00E-168,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,39,2738
AirAsia,I5-767,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.08,39,2987
SpiceJet,SG-276,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.75,39,3342
SpiceJet,SG-4417,Mumbai,Evening,one,Morning,Delhi,Economy,14.83,39,3342
Air_India,AI-611,Mumbai,Morning,one,Morning,Delhi,Economy,21.33,39,3489
Indigo,6E-5376,Mumbai,Late_Night,one,Early_Morning,Delhi,Economy,7.17,39,3528
Indigo,6E-5376,Mumbai,Late_Night,one,Morning,Delhi,Economy,8.83,39,3528
Indigo,6E-5376,Mumbai,Late_Night,one,Morning,Delhi,Economy,10.33,39,3528
Indigo,6.00E-176,Mumbai,Afternoon,one,Night,Delhi,Economy,6.25,39,3681
AirAsia,I5-471,Mumbai,Night,one,Morning,Delhi,Economy,11.33,39,3721
Air_India,AI-611,Mumbai,Morning,one,Early_Morning,Delhi,Economy,17.5,39,3752
Air_India,AI-611,Mumbai,Morning,one,Night,Delhi,Economy,10.42,39,3762
Air_India,AI-619,Mumbai,Night,one,Morning,Delhi,Economy,12.75,39,3819
Air_India,AI-619,Mumbai,Night,one,Afternoon,Delhi,Economy,17.58,39,3819
Air_India,AI-619,Mumbai,Night,one,Evening,Delhi,Economy,22.25,39,3819
Air_India,AI-619,Mumbai,Night,one,Night,Delhi,Economy,26.75,39,3819
Air_India,AI-671,Mumbai,Morning,one,Night,Delhi,Economy,14.17,39,3843
Air_India,AI-671,Mumbai,Morning,one,Morning,Delhi,Economy,23.83,39,3843
Air_India,AI-671,Mumbai,Morning,one,Afternoon,Delhi,Economy,28,39,3843
SpiceJet,SG-343,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,39,3965
Indigo,6E-5384,Mumbai,Morning,one,Afternoon,Delhi,Economy,6.42,39,3967
Air_India,AI-643,Mumbai,Afternoon,one,Evening,Delhi,Economy,26.17,39,4095
Air_India,AI-637,Mumbai,Evening,one,Night,Delhi,Economy,26.42,39,4116
Air_India,AI-671,Mumbai,Morning,one,Evening,Delhi,Economy,10.83,39,4158
Air_India,AI-627,Mumbai,Early_Morning,one,Morning,Delhi,Economy,5.33,39,4221
Air_India,AI-629,Mumbai,Evening,one,Morning,Delhi,Economy,16.42,39,4484
SpiceJet,SG-349,Mumbai,Afternoon,one,Evening,Delhi,Economy,4.75,39,4569
Air_India,AI-631,Mumbai,Evening,one,Morning,Delhi,Economy,14.08,39,4569
Air_India,AI-631,Mumbai,Evening,one,Afternoon,Delhi,Economy,20.58,39,4569
Air_India,AI-669,Mumbai,Morning,one,Night,Delhi,Economy,8.92,39,5014
Air_India,AI-669,Mumbai,Morning,one,Night,Delhi,Economy,11.92,39,5014
Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Economy,13.42,39,5219
Air_India,AI-645,Mumbai,Morning,one,Evening,Delhi,Economy,6.83,39,5220
Air_India,AI-695,Mumbai,Morning,one,Afternoon,Delhi,Economy,27.5,39,5229
Air_India,AI-655,Mumbai,Evening,one,Evening,Delhi,Economy,24.67,39,5234
Air_India,AI-774,Mumbai,Night,one,Morning,Delhi,Economy,12.33,39,5269
Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Economy,28.33,39,5495
Air_India,AI-683,Mumbai,Night,one,Late_Night,Delhi,Economy,6.67,39,5513
Air_India,AI-9657,Mumbai,Evening,one,Late_Night,Delhi,Economy,8.58,39,5641
Air_India,AI-637,Mumbai,Evening,one,Night,Delhi,Economy,5.33,39,5670
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Economy,16,39,5690
Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Economy,11.08,39,5749
Air_India,AI-675,Mumbai,Early_Morning,one,Night,Delhi,Economy,16.83,39,5798
Air_India,AI-663,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,14.25,39,5828
SpiceJet,SG-2697,Mumbai,Night,one,Night,Delhi,Economy,25.92,39,5833
Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Economy,12.5,39,5859
Air_India,AI-639,Mumbai,Morning,one,Afternoon,Delhi,Economy,6.42,39,6169
Air_India,AI-607,Mumbai,Evening,one,Night,Delhi,Economy,7.17,39,6169
Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Economy,14.42,39,6169
Air_India,AI-607,Mumbai,Evening,one,Morning,Delhi,Economy,16,39,6169
Air_India,AI-675,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.83,39,6219
Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,Economy,11,39,6260
Air_India,AI-651,Mumbai,Morning,one,Evening,Delhi,Economy,9.92,39,6300
Air_India,AI-688,Mumbai,Morning,one,Night,Delhi,Economy,12.58,39,6427
Air_India,AI-675,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,39,6744
Air_India,AI-679,Mumbai,Morning,one,Evening,Delhi,Economy,9.42,39,6878
Air_India,AI-688,Mumbai,Morning,one,Afternoon,Delhi,Economy,6.92,39,6879
Air_India,AI-657,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.58,39,6921
Air_India,AI-649,Mumbai,Early_Morning,one,Early_Morning,Delhi,Economy,24.67,39,6922
AirAsia,I5-620,Mumbai,Early_Morning,one,Morning,Delhi,Economy,6.17,39,7251
Air_India,AI-667,Mumbai,Evening,one,Late_Night,Delhi,Economy,7.17,39,8777
Air_India,AI-685,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.67,39,9083
AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Delhi,Economy,14.58,39,9922
AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Delhi,Economy,13.42,39,13840
